date,time_days,month_id,weekday,month,spread_usd_mwh,evening_lmp_usd_mwh,midday_lmp_usd_mwh,battery_gw,battery_lag1_gw,battery_gwh,demand_gap_gw,solar_drop_gw,gas_usd_mmbtu,trend_years,tariff_break,negative_price_hours_24eq
2024-12-03,582,20,Tuesday,December,25.75938,62.74133,36.98196,11.149299999999998,10.9055,38.481199999999994,0.5098333333333321,10.881916666666665,6.53,1.593429158110883,0,0.0
2024-12-04,583,20,Wednesday,December,29.07128,56.91028,27.839,11.149299999999998,10.9055,38.481199999999994,0.9466666666666679,12.098416666666665,6.4,1.596167008898015,0,0.0
2024-12-05,584,20,Thursday,December,29.15118,55.06687,25.91569,11.149299999999998,10.9055,38.481199999999994,0.5653333333333321,11.941416666666665,6.36,1.5989048596851472,0,0.0
2024-12-06,585,20,Friday,December,33.93074,56.43962,22.50887,11.149299999999998,10.9055,38.481199999999994,0.8696666666666679,12.004166666666666,6.24,1.6016427104722792,0,0.0
2024-12-07,586,20,Saturday,December,33.91449,48.60666,14.69217,11.149299999999998,10.9055,38.481199999999994,1.07575,12.148416666666666,6.12,1.6043805612594113,0,0.0
2024-12-08,587,20,Sunday,December,24.86972,47.023,22.15328,11.149299999999998,10.9055,38.481199999999994,2.604166666666668,9.52525,6.12,1.6071184120465434,0,0.0
2024-12-09,588,20,Monday,December,32.587,55.09504,22.50803,11.149299999999998,10.9055,38.481199999999994,0.5178333333333321,10.98375,6.12,1.6098562628336757,0,0.0
2024-12-10,589,20,Tuesday,December,40.40683,60.63219,20.22537,11.149299999999998,10.9055,38.481199999999994,0.8809166666666679,11.337916666666667,6.35,1.6125941136208077,0,0.0
2024-12-11,590,20,Wednesday,December,24.21917,60.32893,36.10976,11.149299999999998,10.9055,38.481199999999994,0.50375,8.352583333333333,6.29,1.6153319644079398,0,0.0
2024-12-12,591,20,Thursday,December,22.14336,52.39482,30.25146,11.149299999999998,10.9055,38.481199999999994,0.19791666666666788,9.37375,6.47,1.6180698151950719,0,0.0
2024-12-13,592,20,Friday,December,31.17857,54.17445,22.99588,11.149299999999998,10.9055,38.481199999999994,-0.42366666666666786,10.856333333333334,6.53,1.620807665982204,0,0.0
2024-12-14,593,20,Saturday,December,20.23788,47.3112,27.07332,11.149299999999998,10.9055,38.481199999999994,1.1400833333333322,8.944666666666667,6.34,1.623545516769336,0,0.0
2024-12-15,594,20,Sunday,December,47.91267,50.53958,2.62691,11.149299999999998,10.9055,38.481199999999994,2.54675,11.316083333333333,6.34,1.626283367556468,0,4.0
2024-12-16,595,20,Monday,December,16.95815,55.1302,38.17205,11.149299999999998,10.9055,38.481199999999994,0.5200833333333321,9.345166666666666,6.34,1.6290212183436004,0,0.0
2024-12-17,596,20,Tuesday,December,26.1206,51.43646,25.31587,11.149299999999998,10.9055,38.481199999999994,0.6315,9.561,6.3,1.6317590691307324,0,0.0
2024-12-18,597,20,Wednesday,December,20.10795,49.54231,29.43436,11.149299999999998,10.9055,38.481199999999994,-0.33741666666666786,10.062833333333334,6.25,1.6344969199178645,0,0.0
2024-12-19,598,20,Thursday,December,15.51229,53.26122,37.74893,11.149299999999998,10.9055,38.481199999999994,1.23825,9.65925,6.36,1.6372347707049966,0,0.0
2024-12-20,599,20,Friday,December,18.29569,48.25067,29.95498,11.149299999999998,10.9055,38.481199999999994,-0.44433333333333214,10.60325,6.27,1.6399726214921286,0,0.0
2024-12-21,600,20,Saturday,December,22.3264,44.76861,22.44222,11.149299999999998,10.9055,38.481199999999994,-0.2106666666666679,10.499333333333334,6.15,1.6427104722792607,0,0.0
2024-12-22,601,20,Sunday,December,24.12283,44.26766,20.14483,11.149299999999998,10.9055,38.481199999999994,2.0971666666666677,6.83225,6.15,1.6454483230663928,0,0.0
2024-12-23,602,20,Monday,December,19.29172,50.41708,31.12536,11.149299999999998,10.9055,38.481199999999994,0.1973333333333321,10.267166666666666,6.15,1.648186173853525,0,0.0
2024-12-24,603,20,Tuesday,December,11.38997,42.64811,31.25814,11.149299999999998,10.9055,38.481199999999994,-0.9786666666666679,6.203916666666667,5.93,1.6509240246406571,0,0.0
2024-12-25,604,20,Wednesday,December,31.14866,41.45878,10.31012,11.149299999999998,10.9055,38.481199999999994,0.1235,9.659,6.0,1.6536618754277892,0,0.0
2024-12-26,605,20,Thursday,December,19.46775,45.55925,26.0915,11.149299999999998,10.9055,38.481199999999994,0.17225,9.13825,6.0,1.6563997262149213,0,0.0
2024-12-27,606,20,Friday,December,11.22096,38.83786,27.6169,11.149299999999998,10.9055,38.481199999999994,-0.68225,8.842,5.61,1.6591375770020533,0,0.0
2024-12-28,607,20,Saturday,December,13.56113,36.86974,23.30861,11.149299999999998,10.9055,38.481199999999994,-0.6374166666666679,9.006666666666666,5.38,1.6618754277891854,0,0.0
2024-12-29,608,20,Sunday,December,32.82742,35.58845,2.76103,11.149299999999998,10.9055,38.481199999999994,0.42008333333333214,10.503,5.38,1.6646132785763177,0,1.0
2024-12-30,609,20,Monday,December,20.91736,44.01918,23.10182,11.149299999999998,10.9055,38.481199999999994,1.52575,11.688416666666667,5.38,1.6673511293634498,0,0.0
2024-12-31,610,20,Tuesday,December,19.33267,52.09118,32.75851,11.149299999999998,10.9055,38.481199999999994,-0.26633333333333215,11.6265,6.26,1.6700889801505818,0,0.0
2025-01-01,611,21,Wednesday,January,22.78811,45.60162,22.81351,11.626700000000001,11.149299999999998,39.9379,0.93975,11.408416666666666,6.25,1.672826830937714,0,0.0
2025-01-02,612,21,Thursday,January,18.55449,46.16455,27.61006,11.626700000000001,11.149299999999998,39.9379,0.0225,12.340916666666667,6.25,1.675564681724846,0,0.0
2025-01-03,613,21,Friday,January,7.35987,43.67937,36.3195,11.626700000000001,11.149299999999998,39.9379,-0.15058333333333213,8.166166666666665,6.43,1.678302532511978,0,0.0
2025-01-04,614,21,Saturday,January,34.34638,44.66349,10.31711,11.626700000000001,11.149299999999998,39.9379,1.1161666666666679,11.137833333333335,6.45,1.68104038329911,0,0.0
2025-01-05,615,21,Sunday,January,39.45833,46.10364,6.64531,11.626700000000001,11.149299999999998,39.9379,1.5221666666666678,11.985833333333334,6.45,1.6837782340862424,0,0.0
2025-01-06,616,21,Monday,January,29.71805,42.74556,13.02751,11.626700000000001,11.149299999999998,39.9379,0.81675,12.082916666666666,6.45,1.6865160848733745,0,0.0
2025-01-07,617,21,Tuesday,January,37.23548,50.20802,12.97254,11.626700000000001,11.149299999999998,39.9379,1.3233333333333321,10.154833333333334,7.32,1.6892539356605065,0,0.0
2025-01-08,618,21,Wednesday,January,31.57432,51.20645,19.63214,11.626700000000001,11.149299999999998,39.9379,1.2516666666666678,10.616166666666667,6.67,1.6919917864476386,0,0.0
2025-01-09,619,21,Thursday,January,28.65755,49.20405,20.5465,11.626700000000001,11.149299999999998,39.9379,1.7383333333333322,12.40775,6.3,1.6947296372347707,0,0.0
2025-01-10,620,21,Friday,January,30.58079,41.56891,10.98813,11.626700000000001,11.149299999999998,39.9379,1.123083333333332,12.16325,6.27,1.6974674880219027,0,0.0
2025-01-11,621,21,Saturday,January,47.20713,47.69137,0.48424,11.626700000000001,11.149299999999998,39.9379,1.1339166666666678,11.334416666666666,6.62,1.700205338809035,0,6.0
2025-01-12,622,21,Sunday,January,55.5832,55.3017,-0.28151,11.626700000000001,11.149299999999998,39.9379,2.812833333333332,12.60525,6.62,1.702943189596167,0,6.0
2025-01-13,623,21,Monday,January,54.67399,57.49756,2.82357,11.626700000000001,11.149299999999998,39.9379,1.54375,12.979833333333334,6.62,1.7056810403832992,0,2.0
2025-01-14,624,21,Tuesday,January,53.36589,63.69352,10.32763,11.626700000000001,11.149299999999998,39.9379,0.7446666666666679,12.806416666666665,7.33,1.7084188911704312,0,0.0
2025-01-15,625,21,Wednesday,January,56.61876,62.53583,5.91708,11.626700000000001,11.149299999999998,39.9379,1.412333333333332,12.32175,7.28,1.7111567419575633,0,1.0
2025-01-16,626,21,Thursday,January,45.53326,54.76105,9.22779,11.626700000000001,11.149299999999998,39.9379,1.6461666666666679,11.767916666666666,7.19,1.7138945927446954,0,0.0
2025-01-17,627,21,Friday,January,60.12632,53.67443,-6.45189,11.626700000000001,11.149299999999998,39.9379,0.2285,10.763916666666667,7.05,1.7166324435318274,0,7.0
2025-01-18,628,21,Saturday,January,68.67393,76.34988,7.67594,11.626700000000001,11.149299999999998,39.9379,2.113083333333332,12.717916666666666,9.86,1.7193702943189597,0,1.0
2025-01-19,629,21,Sunday,January,70.8992,70.14358,-0.75562,11.626700000000001,11.149299999999998,39.9379,1.871583333333332,13.151166666666667,9.86,1.7221081451060918,0,5.0
2025-01-20,630,21,Monday,January,61.57128,75.98444,14.41315,11.626700000000001,11.149299999999998,39.9379,2.02275,13.050833333333333,9.86,1.7248459958932238,0,0.0
2025-01-21,631,21,Tuesday,January,51.1865,79.06863,27.88214,11.626700000000001,11.149299999999998,39.9379,1.2669166666666678,12.95625,9.9,1.727583846680356,0,0.0
2025-01-22,632,21,Wednesday,January,38.02292,57.45995,19.43703,11.626700000000001,11.149299999999998,39.9379,0.9290833333333322,12.4145,6.75,1.730321697467488,0,0.0
2025-01-23,633,21,Thursday,January,47.24185,59.62675,12.38491,11.626700000000001,11.149299999999998,39.9379,1.53325,12.614,6.55,1.73305954825462,0,0.0
2025-01-24,634,21,Friday,January,39.10049,56.07102,16.97053,11.626700000000001,11.149299999999998,39.9379,1.0914166666666678,13.068416666666666,6.88,1.7357973990417521,0,0.0
2025-01-25,635,21,Saturday,January,30.32647,50.85442,20.52795,11.626700000000001,11.149299999999998,39.9379,2.9740833333333323,7.282166666666667,6.77,1.7385352498288844,0,0.0
2025-01-26,636,21,Sunday,January,24.86194,59.50451,34.64257,11.626700000000001,11.149299999999998,39.9379,2.676,6.668416666666667,6.77,1.7412731006160165,0,0.0
2025-01-27,637,21,Monday,January,26.0781,63.15555,37.07745,11.626700000000001,11.149299999999998,39.9379,1.57725,10.178083333333333,6.77,1.7440109514031485,0,0.0
2025-01-28,638,21,Tuesday,January,39.83873,60.89979,21.06105,11.626700000000001,11.149299999999998,39.9379,3.227416666666668,11.934416666666666,6.68,1.7467488021902806,0,0.0
2025-01-29,639,21,Wednesday,January,45.89948,55.61184,9.71236,11.626700000000001,11.149299999999998,39.9379,1.6325833333333322,11.812666666666667,6.39,1.7494866529774127,0,0.0
2025-01-30,640,21,Thursday,January,52.7775,55.71519,2.9377,11.626700000000001,11.149299999999998,39.9379,1.039833333333332,12.37475,6.33,1.7522245037645447,0,2.0
2025-01-31,641,21,Friday,January,36.1467,47.05915,10.91245,11.626700000000001,11.149299999999998,39.9379,-0.4590833333333321,10.564,6.25,1.754962354551677,0,0.0
2025-02-01,642,22,Saturday,February,45.41592,45.49159,0.07567,11.6295,11.626700000000001,39.9447,0.42016666666666785,9.969416666666666,5.92,1.757700205338809,0,3.0
2025-02-02,643,22,Sunday,February,50.98923,46.11897,-4.87026,11.6295,11.626700000000001,39.9447,1.766583333333332,9.042416666666666,5.92,1.7604380561259412,0,7.0
2025-02-03,644,22,Monday,February,38.06355,50.73148,12.66794,11.6295,11.626700000000001,39.9447,1.04525,10.117833333333333,5.92,1.7631759069130732,0,0.0
2025-02-04,645,22,Tuesday,February,53.83829,54.98707,1.14878,11.6295,11.626700000000001,39.9447,-0.3996666666666679,10.973333333333334,6.16,1.7659137577002053,0,4.0
2025-02-05,646,22,Wednesday,February,49.93964,50.71021,0.77057,11.6295,11.626700000000001,39.9447,1.19,10.078416666666666,6.24,1.7686516084873374,0,2.0
2025-02-06,647,22,Thursday,February,57.50792,52.97235,-4.53558,11.6295,11.626700000000001,39.9447,-1.39075,9.898833333333334,6.25,1.7713894592744694,0,6.0
2025-02-07,648,22,Friday,February,50.21042,47.03364,-3.17679,11.6295,11.626700000000001,39.9447,-0.361,11.038,6.19,1.7741273100616017,0,5.0
2025-02-08,649,22,Saturday,February,67.08618,47.33361,-19.75257,11.6295,11.626700000000001,39.9447,2.721583333333332,9.611666666666666,6.28,1.7768651608487338,0,8.0
2025-02-09,650,22,Sunday,February,62.27256,55.58319,-6.68937,11.6295,11.626700000000001,39.9447,3.069,10.644916666666665,6.28,1.7796030116358659,0,6.0
2025-02-10,651,22,Monday,February,57.10638,49.93827,-7.16812,11.6295,11.626700000000001,39.9447,2.008666666666668,11.61575,6.28,1.782340862422998,0,7.0
2025-02-11,652,22,Tuesday,February,63.10368,50.90292,-12.20076,11.6295,11.626700000000001,39.9447,1.5483333333333322,12.304416666666667,6.37,1.78507871321013,0,7.0
2025-02-12,653,22,Wednesday,February,23.08815,65.58988,42.50173,11.6295,11.626700000000001,39.9447,0.339,8.448583333333334,6.58,1.787816563997262,0,0.0
2025-02-13,654,22,Thursday,February,14.35592,58.33337,43.97744,11.6295,11.626700000000001,39.9447,-0.10483333333333213,3.3414166666666665,6.65,1.7905544147843941,0,0.0
2025-02-14,655,22,Friday,February,43.98244,49.64903,5.66659,11.6295,11.626700000000001,39.9447,0.6569166666666679,10.368166666666665,6.76,1.7932922655715264,0,0.0
2025-02-15,656,22,Saturday,February,60.08188,56.30217,-3.77971,11.6295,11.626700000000001,39.9447,2.86925,10.775,7.08,1.7960301163586585,1,6.0
2025-02-16,657,22,Sunday,February,58.26214,54.27226,-3.98988,11.6295,11.626700000000001,39.9447,2.433166666666668,11.379833333333334,7.08,1.7987679671457906,1,6.0
2025-02-17,658,22,Monday,February,63.09912,53.93736,-9.16175,11.6295,11.626700000000001,39.9447,2.0755,11.150083333333335,7.08,1.8015058179329226,1,7.0
2025-02-18,659,22,Tuesday,February,68.46788,62.79143,-5.67645,11.6295,11.626700000000001,39.9447,2.130083333333332,11.30925,7.08,1.8042436687200547,1,7.0
2025-02-19,660,22,Wednesday,February,61.69643,55.9284,-5.76803,11.6295,11.626700000000001,39.9447,0.897,12.0045,6.93,1.8069815195071868,1,6.0
2025-02-20,661,22,Thursday,February,67.78843,63.67871,-4.10972,11.6295,11.626700000000001,39.9447,1.330333333333332,11.646083333333333,7.24,1.809719370294319,1,6.0
2025-02-21,662,22,Friday,February,64.70077,55.87802,-8.82275,11.6295,11.626700000000001,39.9447,1.1851666666666678,12.515333333333334,7.02,1.8124572210814511,1,7.0
2025-02-22,663,22,Saturday,February,70.55583,49.18348,-21.37235,11.6295,11.626700000000001,39.9447,3.2215,9.594333333333333,6.78,1.8151950718685832,1,8.0
2025-02-23,664,22,Sunday,February,69.77915,39.99021,-29.78895,11.6295,11.626700000000001,39.9447,3.188583333333332,8.544416666666667,6.78,1.8179329226557153,1,9.0
2025-02-24,665,22,Monday,February,64.22444,44.72057,-19.50387,11.6295,11.626700000000001,39.9447,1.4685,9.938916666666666,6.78,1.8206707734428473,1,8.0
2025-02-25,666,22,Tuesday,February,58.07478,42.20343,-15.87135,11.6295,11.626700000000001,39.9447,1.45475,10.0215,6.41,1.8234086242299794,1,8.0
2025-02-26,667,22,Wednesday,February,62.81685,53.18566,-9.6312,11.6295,11.626700000000001,39.9447,3.307333333333332,11.067,6.64,1.8261464750171115,1,8.0
2025-02-27,668,22,Thursday,February,61.13,54.73618,-6.39382,11.6295,11.626700000000001,39.9447,1.5160833333333321,11.486666666666666,6.74,1.8288843258042438,1,7.0
2025-02-28,669,22,Friday,February,55.28866,50.54191,-4.74675,11.6295,11.626700000000001,39.9447,1.970583333333332,11.021416666666665,6.79,1.8316221765913758,1,7.0
2025-03-01,670,23,Saturday,March,55.68912,44.10408,-11.58504,11.8935,11.6295,40.8827,1.5476666666666679,11.272833333333335,6.24,1.834360027378508,1,7.0
2025-03-02,671,23,Sunday,March,55.95828,45.12422,-10.83405,11.8935,11.6295,40.8827,1.5820833333333322,8.896,6.24,1.83709787816564,1,7.0
2025-03-03,672,23,Monday,March,55.58703,47.23021,-8.35682,11.8935,11.6295,40.8827,2.12275,11.598833333333333,6.24,1.839835728952772,1,7.0
2025-03-04,673,23,Tuesday,March,63.9139,54.89526,-9.01863,11.8935,11.6295,40.8827,1.595583333333332,11.0475,6.31,1.842573579739904,1,8.0
2025-03-05,674,23,Wednesday,March,20.02529,62.04994,42.02465,11.8935,11.6295,40.8827,0.46958333333333213,5.636166666666667,6.7,1.8453114305270362,1,0.0
2025-03-06,675,23,Thursday,March,59.00323,63.6128,4.60957,11.8935,11.6295,40.8827,1.321833333333332,10.860666666666667,6.83,1.8480492813141685,1,0.0
2025-03-07,676,23,Friday,March,65.85786,55.85356,-10.0043,11.8935,11.6295,40.8827,1.65275,11.238083333333334,6.78,1.8507871321013005,1,7.0
2025-03-08,677,23,Saturday,March,76.27748,57.41193,-18.86556,11.8935,11.6295,40.8827,8.745916666666666,11.238083333333334,6.4,1.8535249828884326,1,8.0
2025-03-09,678,23,Sunday,March,63.52885,42.53871,-20.99015,11.8935,11.6295,40.8827,4.465166666666668,8.063833333333333,6.4,1.8562628336755647,1,8.347826086956522
2025-03-10,679,23,Monday,March,65.03122,53.78097,-11.25024,11.8935,11.6295,40.8827,0.39641666666666786,8.062666666666667,6.4,1.8590006844626967,1,8.0
2025-03-11,680,23,Tuesday,March,33.94955,63.25378,29.30423,11.8935,11.6295,40.8827,1.156166666666668,4.891916666666666,6.79,1.8617385352498288,1,0.0
2025-03-12,681,23,Wednesday,March,41.15802,56.64974,15.49173,11.8935,11.6295,40.8827,-0.4045,7.22425,6.83,1.864476386036961,1,0.0
2025-03-13,682,23,Thursday,March,39.51713,50.19654,10.67941,11.8935,11.6295,40.8827,-0.6205,4.039,6.49,1.8672142368240932,1,0.0
2025-03-14,683,23,Friday,March,17.53897,53.5921,36.05314,11.8935,11.6295,40.8827,-1.67625,4.322666666666667,6.51,1.8699520876112252,1,0.0
2025-03-15,684,23,Saturday,March,70.38969,32.87416,-37.51553,11.8935,11.6295,40.8827,-0.36066666666666786,6.635583333333334,6.36,1.8726899383983573,1,10.0
2025-03-16,685,23,Sunday,March,67.21406,41.58882,-25.62524,11.8935,11.6295,40.8827,1.1125,6.75775,6.36,1.8754277891854894,1,8.0
2025-03-17,686,23,Monday,March,46.1074,40.99923,-5.10817,11.8935,11.6295,40.8827,0.006833333333332121,5.4235,6.36,1.8781656399726214,1,6.0
2025-03-18,687,23,Tuesday,March,68.65359,33.27096,-35.38264,11.8935,11.6295,40.8827,0.46191666666666786,5.499583333333334,6.33,1.8809034907597535,1,9.0
2025-03-19,688,23,Wednesday,March,73.67378,46.0602,-27.61358,11.8935,11.6295,40.8827,0.4910833333333321,7.05975,6.37,1.8836413415468858,1,8.0
2025-03-20,689,23,Thursday,March,62.60058,31.84116,-30.75942,11.8935,11.6295,40.8827,0.43166666666666786,6.183333333333334,6.43,1.8863791923340179,1,9.0
2025-03-21,690,23,Friday,March,51.88827,27.58954,-24.29873,11.8935,11.6295,40.8827,0.507,6.419583333333334,6.25,1.88911704312115,1,9.0
2025-03-22,691,23,Saturday,March,56.59646,23.75697,-32.83949,11.8935,11.6295,40.8827,1.53475,5.879333333333334,5.69,1.891854893908282,1,10.0
2025-03-23,692,23,Sunday,March,68.90761,34.89068,-34.01692,11.8935,11.6295,40.8827,3.355416666666668,5.818416666666666,5.69,1.894592744695414,1,10.0
2025-03-24,693,23,Monday,March,59.45536,47.19871,-12.25665,11.8935,11.6295,40.8827,3.766416666666668,6.669333333333334,5.69,1.8973305954825461,1,8.0
2025-03-25,694,23,Tuesday,March,52.73468,46.16287,-6.57181,11.8935,11.6295,40.8827,3.49275,8.575916666666666,5.39,1.9000684462696784,1,7.0
2025-03-26,695,23,Wednesday,March,32.91092,22.67904,-10.23187,11.8935,11.6295,40.8827,1.077,7.993416666666666,5.25,1.9028062970568105,1,9.0
2025-03-27,696,23,Thursday,March,34.82127,17.04391,-17.77736,11.8935,11.6295,40.8827,-1.3389166666666679,8.000666666666666,5.0,1.9055441478439425,1,9.0
2025-03-28,697,23,Friday,March,30.19949,13.34947,-16.85001,11.8935,11.6295,40.8827,0.2591666666666679,6.781333333333334,4.77,1.9082819986310746,1,9.0
2025-03-29,698,23,Saturday,March,45.46744,9.29331,-36.17413,11.8935,11.6295,40.8827,1.75775,5.75025,4.87,1.9110198494182067,1,10.0
2025-03-30,699,23,Sunday,March,44.91844,14.15459,-30.76385,11.8935,11.6295,40.8827,-0.5238333333333322,5.980583333333334,4.87,1.9137577002053388,1,10.0
2025-03-31,700,23,Monday,March,27.68817,23.25252,-4.43564,11.8935,11.6295,40.8827,-0.9199166666666678,8.948416666666667,4.87,1.9164955509924708,1,6.0
2025-04-01,701,24,Tuesday,April,28.40862,18.16788,-10.24074,11.993,11.8935,40.9898,-0.19675,4.744,5.51,1.919233401779603,1,9.0
2025-04-02,702,24,Wednesday,April,40.97901,27.77767,-13.20134,11.993,11.8935,40.9898,-0.21125,6.509833333333334,5.63,1.9219712525667352,1,8.0
2025-04-03,703,24,Thursday,April,39.54206,29.81061,-9.73145,11.993,11.8935,40.9898,0.9045,8.017416666666666,6.32,1.9247091033538672,1,8.0
2025-04-04,704,24,Friday,April,41.4636,31.44419,-10.01941,11.993,11.8935,40.9898,0.57075,7.933916666666666,6.3,1.9274469541409993,1,9.0
2025-04-05,705,24,Saturday,April,51.47553,27.59587,-23.87966,11.993,11.8935,40.9898,2.305583333333332,4.646416666666666,5.92,1.9301848049281314,1,10.0
2025-04-06,706,24,Sunday,April,48.3069,27.41365,-20.89325,11.993,11.8935,40.9898,2.49075,5.90725,5.92,1.9329226557152634,1,10.0
2025-04-07,707,24,Monday,April,42.09851,28.1253,-13.97321,11.993,11.8935,40.9898,0.6959166666666678,9.348416666666665,5.92,1.9356605065023955,1,10.0
2025-04-08,708,24,Tuesday,April,42.72742,28.5607,-14.16673,11.993,11.8935,40.9898,1.3925,6.888416666666666,5.81,1.9383983572895278,1,10.0
2025-04-09,709,24,Wednesday,April,49.33281,39.16289,-10.16992,11.993,11.8935,40.9898,2.075,8.05425,5.5,1.9411362080766599,1,9.0
2025-04-10,710,24,Thursday,April,41.70665,36.24424,-5.4624,11.993,11.8935,40.9898,3.1644166666666678,8.620583333333334,5.3,1.943874058863792,1,9.0
2025-04-11,711,24,Friday,April,35.70012,32.29955,-3.40057,11.993,11.8935,40.9898,1.408,9.127833333333331,5.53,1.946611909650924,1,9.0
2025-04-12,712,24,Saturday,April,37.56174,25.18011,-12.38163,11.993,11.8935,40.9898,1.4983333333333322,6.201333333333334,5.17,1.949349760438056,1,10.0
2025-04-13,713,24,Sunday,April,42.06306,31.38799,-10.67507,11.993,11.8935,40.9898,2.175583333333332,6.839916666666666,5.17,1.9520876112251881,1,9.0
2025-04-14,714,24,Monday,April,37.9476,43.70799,5.76039,11.993,11.8935,40.9898,0.4481666666666679,8.346166666666665,5.17,1.9548254620123204,1,0.0
2025-04-15,715,24,Tuesday,April,33.89655,37.92254,4.02598,11.993,11.8935,40.9898,-0.48675,10.3745,5.83,1.9575633127994525,1,0.0
2025-04-16,716,24,Wednesday,April,29.90161,27.12132,-2.78029,11.993,11.8935,40.9898,-2.0765833333333323,9.8425,5.57,1.9603011635865846,1,6.0
2025-04-17,717,24,Thursday,April,25.22768,23.52702,-1.70066,11.993,11.8935,40.9898,-2.857416666666668,8.487333333333334,5.53,1.9630390143737166,1,7.0
2025-04-18,718,24,Friday,April,30.01306,23.42224,-6.59081,11.993,11.8935,40.9898,-1.220166666666668,8.549333333333333,5.07,1.9657768651608487,1,9.0
2025-04-19,719,24,Saturday,April,39.0607,17.57345,-21.48725,11.993,11.8935,40.9898,1.79,5.228666666666666,5.06,1.9685147159479808,1,10.0
2025-04-20,720,24,Sunday,April,46.26881,22.71467,-23.55415,11.993,11.8935,40.9898,2.55225,4.834833333333334,5.06,1.9712525667351128,1,10.0
2025-04-21,721,24,Monday,April,39.66289,32.99947,-6.66342,11.993,11.8935,40.9898,1.9783333333333322,8.548,5.06,1.9739904175222451,1,9.0
2025-04-22,722,24,Tuesday,April,44.87286,35.82711,-9.04575,11.993,11.8935,40.9898,2.71225,8.196333333333332,5.15,1.9767282683093772,1,9.0
2025-04-23,723,24,Wednesday,April,45.00895,32.32928,-12.67967,11.993,11.8935,40.9898,-0.105,8.773833333333332,5.12,1.9794661190965093,1,10.0
2025-04-24,724,24,Thursday,April,40.55648,34.96198,-5.5945,11.993,11.8935,40.9898,0.26333333333333214,9.949333333333332,5.15,1.9822039698836413,1,9.0
2025-04-25,725,24,Friday,April,35.27552,29.62236,-5.65316,11.993,11.8935,40.9898,-2.426583333333332,8.968583333333333,5.3,1.9849418206707734,1,9.0
2025-04-26,726,24,Saturday,April,31.5517,29.25754,-2.29416,11.993,11.8935,40.9898,-1.0973333333333322,7.04825,5.29,1.9876796714579055,1,6.0
2025-04-27,727,24,Sunday,April,45.86118,20.89739,-24.96378,11.993,11.8935,40.9898,0.3161666666666679,6.52675,5.29,1.9904175222450375,1,11.0
2025-04-28,728,24,Monday,April,35.74432,29.43905,-6.30527,11.993,11.8935,40.9898,-0.06441666666666788,7.925,5.29,1.9931553730321698,1,10.0
2025-04-29,729,24,Tuesday,April,37.90796,28.16523,-9.74273,11.993,11.8935,40.9898,1.115,7.4656666666666665,5.23,1.995893223819302,1,10.0
2025-04-30,730,24,Wednesday,April,33.5228,35.48234,1.95954,11.993,11.8935,40.9898,1.2336666666666678,7.958,5.36,1.998631074606434,1,0.0
2025-05-01,731,25,Thursday,May,31.81213,38.39383,6.5817,12.507700000000002,11.993,42.92,0.3750833333333321,10.229916666666668,5.13,2.001368925393566,1,0.0
2025-05-02,732,25,Friday,May,31.35208,32.01987,0.66779,12.507700000000002,11.993,42.92,-0.02666666666666788,9.063166666666667,5.22,2.004106776180698,1,2.0
2025-05-03,733,25,Saturday,May,30.63278,26.61914,-4.01364,12.507700000000002,11.993,42.92,-0.9184166666666679,7.9765,5.06,2.00684462696783,1,9.0
2025-05-04,734,25,Sunday,May,32.94574,26.39765,-6.54809,12.507700000000002,11.993,42.92,1.66725,7.617083333333334,5.06,2.0095824777549622,1,8.0
2025-05-05,735,25,Monday,May,20.55147,38.3268,17.77533,12.507700000000002,11.993,42.92,0.4835,7.700916666666666,5.06,2.0123203285420943,1,0.0
2025-05-06,736,25,Tuesday,May,29.94664,36.12929,6.18264,12.507700000000002,11.993,42.92,1.2670833333333322,9.32875,5.48,2.0150581793292264,1,0.0
2025-05-07,737,25,Wednesday,May,31.57797,38.69424,7.11627,12.507700000000002,11.993,42.92,0.84475,7.950416666666668,6.18,2.0177960301163584,1,0.0
2025-05-08,738,25,Thursday,May,40.19961,51.95979,11.76018,12.507700000000002,11.993,42.92,3.5386666666666677,8.024166666666668,6.24,2.020533880903491,1,0.0
2025-05-09,739,25,Friday,May,46.82687,62.30898,15.48211,12.507700000000002,11.993,42.92,4.299333333333332,8.108,6.23,2.023271731690623,1,0.0
2025-05-10,740,25,Saturday,May,46.56458,62.93656,16.37198,12.507700000000002,11.993,42.92,5.704416666666668,8.361583333333332,6.05,2.026009582477755,1,0.0
2025-05-11,741,25,Sunday,May,42.59053,45.77806,3.18753,12.507700000000002,11.993,42.92,4.48,8.174333333333331,6.05,2.028747433264887,1,0.0
2025-05-12,742,25,Monday,May,30.09712,42.23671,12.13958,12.507700000000002,11.993,42.92,-1.2495,9.329333333333334,6.05,2.0314852840520192,1,0.0
2025-05-13,743,25,Tuesday,May,34.05726,24.53416,-9.5231,12.507700000000002,11.993,42.92,-0.2841666666666679,6.5125,5.94,2.0342231348391513,1,10.0
2025-05-14,744,25,Wednesday,May,32.81924,22.58414,-10.2351,12.507700000000002,11.993,42.92,1.9965,6.1415,5.65,2.0369609856262834,1,10.0
2025-05-15,745,25,Thursday,May,35.03962,26.16807,-8.87155,12.507700000000002,11.993,42.92,2.0499166666666677,6.449,5.17,2.0396988364134154,1,10.0
